,Date&Time,sensorID,Type,Location,Event
426,13/06/22 10:38:57,S-09,Sonar,Desktop,ERROR
427,13/06/22 10:38:58,S-10,Sonar,Desktop,NO
428,13/06/22 10:39:20,S-06,Sonar,Under the table,ERROR
429,13/06/22 10:39:23,S-07,Sonar,שולחן עבודה,ERROR
430,13/06/22 10:39:25,S-08,Sonar,Desktop,ERROR
431,13/06/22 10:39:26,S-09,Sonar,Desktop,ERROR
432,13/06/22 10:39:28,S-10,Sonar,Desktop,NO
433,13/06/22 10:39:40,S-06,Sonar,Under the table,ERROR
434,13/06/22 10:39:42,S-07,Sonar,שולחן עבודה,ERROR
435,13/06/22 10:39:43,S-08,Sonar,Desktop,ERROR
436,13/06/22 10:39:45,S-09,Sonar,Desktop,ERROR
437,13/06/22 10:39:46,S-10,Sonar,Desktop,NO
438,13/06/22 10:39:58,S-06,Sonar,Under the table,ERROR
439,13/06/22 10:39:59,S-07,Sonar,שולחן עבודה,ERROR
440,13/06/22 10:40:01,S-08,Sonar,Desktop,ERROR
441,13/06/22 10:40:02,S-09,Sonar,Desktop,ERROR
442,13/06/22 10:40:04,S-10,Sonar,Desktop,NO
443,13/06/22 10:40:16,S-06,Sonar,Under the table,YES
444,13/06/22 10:40:17,S-07,Sonar,שולחן עבודה,ERROR
445,13/06/22 10:40:18,S-08,Sonar,Desktop,ERROR
446,13/06/22 10:40:19,S-09,Sonar,Desktop,ERROR
447,13/06/22 10:40:20,S-10,Sonar,Desktop,NO
448,13/06/22 10:40:32,S-06,Sonar,Under the table,ERROR
449,13/06/22 10:40:34,S-07,Sonar,שולחן עבודה,ERROR
450,13/06/22 10:40:37,D-01,OpenMV Camera,Desktop,
451,13/06/22 10:40:43,D-01,OpenMV Camera,Desktop,
452,13/06/22 10:40:46,D-01,OpenMV Camera,Desktop,
453,13/06/22 10:40:50,D-01,OpenMV Camera,Desktop,
454,13/06/22 10:41:05,S-06,Sonar,Under the table,ERROR
455,13/06/22 10:41:06,D-01,OpenMV Camera,Desktop,
456,13/06/22 10:41:07,S-07,Sonar,שולחן עבודה,ERROR
457,13/06/22 10:41:08,S-08,Sonar,Desktop,ERROR
458,13/06/22 10:41:09,S-09,Sonar,Desktop,NO
459,13/06/22 10:41:10,S-10,Sonar,Desktop,NO
460,13/06/22 10:41:15,D-01,OpenMV Camera,Desktop,
461,13/06/22 10:41:22,S-06,Sonar,Under the table,YES
462,13/06/22 10:41:23,D-01,OpenMV Camera,Desktop,
463,13/06/22 10:41:23,S-07,Sonar,שולחן עבודה,ERROR
464,13/06/22 10:41:25,S-08,Sonar,Desktop,ERROR
465,13/06/22 10:41:27,S-09,Sonar,Desktop,YES
466,13/06/22 10:41:28,D-01,OpenMV Camera,Desktop,
467,13/06/22 10:41:28,S-10,Sonar,Desktop,NO
468,13/06/22 10:41:32,D-01,OpenMV Camera,Desktop,
469,13/06/22 10:41:39,D-01,OpenMV Camera,Desktop,
470,13/06/22 10:41:40,S-06,Sonar,Under the table,YES
471,13/06/22 10:41:41,S-07,Sonar,שולחן עבודה,ERROR
472,13/06/22 10:41:42,S-08,Sonar,Desktop,ERROR
473,13/06/22 10:41:43,S-09,Sonar,Desktop,NO
474,13/06/22 10:41:44,D-01,OpenMV Camera,Desktop,
475,13/06/22 10:41:44,S-10,Sonar,Desktop,NO
476,13/06/22 10:41:48,D-01,OpenMV Camera,Desktop,
477,13/06/22 10:41:51,D-01,OpenMV Camera,Desktop,
478,13/06/22 10:41:56,S-06,Sonar,Under the table,ERROR
479,13/06/22 10:41:58,S-07,Sonar,שולחן עבודה,ERROR
480,13/06/22 10:41:59,S-08,Sonar,Desktop,ERROR
481,13/06/22 10:42:00,S-09,Sonar,Desktop,NO
482,13/06/22 10:42:01,S-10,Sonar,Desktop,NO
483,13/06/22 10:42:04,D-01,OpenMV Camera,Desktop,
484,13/06/22 10:42:07,D-01,OpenMV Camera,Desktop,
485,13/06/22 10:42:12,D-01,OpenMV Camera,Desktop,
486,13/06/22 10:42:13,S-06,Sonar,Under the table,YES
487,13/06/22 10:42:15,S-07,Sonar,שולחן עבודה,ERROR
488,13/06/22 10:42:16,S-08,Sonar,Desktop,ERROR
489,13/06/22 10:42:28,S-10,Sonar,Desktop,NO
490,13/06/22 10:42:33,D-01,OpenMV Camera,Desktop,
491,13/06/22 10:42:40,D-01,OpenMV Camera,Desktop,
492,13/06/22 10:42:42,S-06,Sonar,Under the table,YES
493,13/06/22 10:42:43,S-07,Sonar,שולחן עבודה,ERROR
494,13/06/22 10:42:44,S-08,Sonar,Desktop,ERROR
495,13/06/22 10:42:45,S-09,Sonar,Desktop,NO
496,13/06/22 10:42:46,D-01,OpenMV Camera,Desktop,
497,13/06/22 10:42:47,S-10,Sonar,Desktop,NO
498,13/06/22 10:42:56,D-01,OpenMV Camera,Desktop,
499,13/06/22 10:42:59,D-01,OpenMV Camera,Desktop,
500,13/06/22 10:42:59,S-06,Sonar,Under the table,ERROR
501,13/06/22 10:43:00,S-07,Sonar,שולחן עבודה,ERROR
502,13/06/22 10:43:01,S-08,Sonar,Desktop,ERROR
503,13/06/22 10:43:02,S-09,Sonar,Desktop,NO
504,13/06/22 10:43:03,D-01,OpenMV Camera,Desktop,
505,13/06/22 10:43:04,S-10,Sonar,Desktop,NO
506,13/06/22 10:43:07,D-01,OpenMV Camera,Desktop,
507,13/06/22 10:43:16,S-06,Sonar,Under the table,YES
508,13/06/22 10:43:17,S-07,Sonar,שולחן עבודה,ERROR
509,13/06/22 10:43:18,S-08,Sonar,Desktop,ERROR
510,13/06/22 10:43:19,D-01,OpenMV Camera,Desktop,
511,13/06/22 10:43:19,S-09,Sonar,Desktop,NO
512,13/06/22 10:43:20,S-10,Sonar,Desktop,NO
513,13/06/22 10:43:32,S-06,Sonar,Under the table,ERROR
514,13/06/22 10:43:33,S-07,Sonar,שולחן עבודה,ERROR
515,13/06/22 10:43:35,S-08,Sonar,Desktop,ERROR
516,13/06/22 10:43:36,S-09,Sonar,Desktop,NO
517,13/06/22 10:43:37,S-10,Sonar,Desktop,NO
518,13/06/22 10:43:47,D-01,OpenMV Camera,Desktop,
519,13/06/22 10:43:49,S-06,Sonar,Under the table,ERROR
520,13/06/22 10:43:50,D-01,OpenMV Camera,Desktop,
521,13/06/22 10:43:50,S-07,Sonar,שולחן עבודה,ERROR
522,13/06/22 10:43:52,S-08,Sonar,Desktop,ERROR
523,13/06/22 10:43:52,S-09,Sonar,Desktop,NO
524,13/06/22 10:43:55,S-10,Sonar,Desktop,NO
525,13/06/22 10:43:57,D-01,OpenMV Camera,Desktop,
526,13/06/22 10:44:03,D-01,OpenMV Camera,Desktop,
527,13/06/22 10:44:07,S-06,Sonar,Under the table,YES
528,13/06/22 10:44:08,S-07,Sonar,שולחן עבודה,ERROR
529,13/06/22 10:44:09,D-01,OpenMV Camera,Desktop,
530,13/06/22 10:44:09,S-08,Sonar,Desktop,ERROR
531,13/06/22 10:44:10,S-09,Sonar,Desktop,NO
532,13/06/22 10:44:12,D-01,OpenMV Camera,Desktop,
533,13/06/22 10:44:13,S-10,Sonar,Desktop,NO
534,13/06/22 10:44:19,D-01,OpenMV Camera,Desktop,
535,13/06/22 10:44:25,S-06,Sonar,Under the table,YES
536,13/06/22 10:44:26,S-07,Sonar,שולחן עבודה,ERROR
537,13/06/22 10:44:27,S-08,Sonar,Desktop,ERROR
538,13/06/22 10:44:28,S-09,Sonar,Desktop,NO
539,13/06/22 10:44:30,S-10,Sonar,Desktop,NO
540,13/06/22 10:44:37,D-01,OpenMV Camera,Desktop,
541,13/06/22 10:44:41,D-01,OpenMV Camera,Desktop,
542,13/06/22 10:44:42,S-06,Sonar,Under the table,ERROR
543,13/06/22 10:44:43,S-07,Sonar,שולחן עבודה,ERROR
544,13/06/22 10:44:44,S-08,Sonar,Desktop,ERROR
545,13/06/22 10:44:45,S-09,Sonar,Desktop,NO
546,13/06/22 10:44:46,S-10,Sonar,Desktop,NO
547,13/06/22 10:44:48,D-01,OpenMV Camera,Desktop,
548,13/06/22 10:44:58,S-06,Sonar,Under the table,ERROR
549,13/06/22 10:44:59,S-07,Sonar,שולחן עבודה,ERROR
550,13/06/22 10:45:01,S-08,Sonar,Desktop,ERROR
551,13/06/22 10:45:02,S-09,Sonar,Desktop,NO
552,13/06/22 10:45:03,S-10,Sonar,Desktop,NO
553,13/06/22 10:45:15,S-06,Sonar,Under the table,ERROR
554,13/06/22 10:45:16,S-07,Sonar,שולחן עבודה,ERROR
555,13/06/22 10:45:17,S-08,Sonar,Desktop,ERROR
556,13/06/22 10:45:20,S-09,Sonar,Desktop,NO
557,13/06/22 10:45:21,S-10,Sonar,Desktop,NO
558,13/06/22 10:45:33,S-06,Sonar,Under the table,YES
559,13/06/22 10:45:34,S-07,Sonar,שולחן עבודה,ERROR
560,13/06/22 10:45:36,S-08,Sonar,Desktop,ERROR
561,13/06/22 10:45:37,S-09,Sonar,Desktop,NO
562,13/06/22 10:45:39,S-10,Sonar,Desktop,NO
563,13/06/22 10:45:52,S-06,Sonar,Under the table,ERROR
564,13/06/22 10:45:53,S-07,Sonar,שולחן עבודה,ERROR
565,13/06/22 10:45:54,S-08,Sonar,Desktop,ERROR
566,13/06/22 10:45:56,S-09,Sonar,Desktop,NO
567,13/06/22 10:45:57,S-10,Sonar,Desktop,NO
568,13/06/22 10:46:09,S-06,Sonar,Under the table,YES
569,13/06/22 10:46:10,S-07,Sonar,שולחן עבודה,ERROR
570,13/06/22 10:46:11,S-08,Sonar,Desktop,ERROR
571,13/06/22 10:46:12,S-09,Sonar,Desktop,NO
572,13/06/22 10:46:13,S-10,Sonar,Desktop,NO
573,13/06/22 10:46:26,S-06,Sonar,Under the table,ERROR
574,13/06/22 10:46:27,S-07,Sonar,שולחן עבודה,ERROR
575,13/06/22 10:46:28,S-08,Sonar,Desktop,ERROR
576,13/06/22 10:46:29,S-09,Sonar,Desktop,NO
577,13/06/22 10:46:30,S-10,Sonar,Desktop,NO
578,13/06/22 10:46:42,S-06,Sonar,Under the table,YES
579,13/06/22 10:46:43,S-07,Sonar,שולחן עבודה,ERROR
580,13/06/22 10:46:46,S-08,Sonar,Desktop,ERROR
581,13/06/22 10:46:47,S-09,Sonar,Desktop,NO
582,13/06/22 10:46:48,S-10,Sonar,Desktop,NO
583,13/06/22 10:47:00,S-06,Sonar,Under the table,YES
584,13/06/22 10:47:02,S-07,Sonar,שולחן עבודה,ERROR
585,13/06/22 10:47:03,S-08,Sonar,Desktop,ERROR
586,13/06/22 10:47:04,S-09,Sonar,Desktop,NO
587,13/06/22 10:47:05,S-10,Sonar,Desktop,NO
588,13/06/22 10:47:19,S-06,Sonar,Under the table,YES
589,13/06/22 10:47:20,S-07,Sonar,שולחן עבודה,ERROR
590,13/06/22 10:47:21,S-08,Sonar,Desktop,ERROR
591,13/06/22 10:47:22,S-09,Sonar,Desktop,NO
592,13/06/22 10:47:23,S-10,Sonar,Desktop,NO
593,13/06/22 10:47:35,S-06,Sonar,Under the table,YES
594,13/06/22 10:47:37,S-07,Sonar,שולחן עבודה,ERROR
595,13/06/22 10:47:38,S-08,Sonar,Desktop,ERROR
596,13/06/22 10:47:39,S-09,Sonar,Desktop,NO
597,13/06/22 10:47:40,S-10,Sonar,Desktop,NO
598,13/06/22 10:47:54,S-06,Sonar,Under the table,ERROR
599,13/06/22 10:47:55,S-07,Sonar,שולחן עבודה,ERROR
600,13/06/22 10:47:56,S-08,Sonar,Desktop,ERROR
601,13/06/22 10:47:57,S-09,Sonar,Desktop,NO
602,13/06/22 10:47:58,S-10,Sonar,Desktop,NO
603,13/06/22 10:48:20,S-06,Sonar,Under the table,ERROR
604,13/06/22 10:48:22,S-07,Sonar,שולחן עבודה,ERROR
605,13/06/22 10:48:24,S-08,Sonar,Desktop,ERROR
606,13/06/22 10:48:25,S-09,Sonar,Desktop,NO
607,13/06/22 10:48:26,S-10,Sonar,Desktop,NO
608,13/06/22 10:48:39,S-06,Sonar,Under the table,ERROR
609,13/06/22 10:48:40,S-07,Sonar,שולחן עבודה,ERROR
610,13/06/22 10:48:41,S-08,Sonar,Desktop,ERROR
611,13/06/22 10:48:42,S-09,Sonar,Desktop,NO
612,13/06/22 10:48:44,S-10,Sonar,Desktop,NO
613,13/06/22 10:48:56,S-06,Sonar,Under the table,ERROR
614,13/06/22 10:48:58,S-07,Sonar,שולחן עבודה,ERROR
615,13/06/22 10:48:59,S-08,Sonar,Desktop,ERROR
616,13/06/22 10:49:00,S-09,Sonar,Desktop,NO
617,13/06/22 10:49:01,S-10,Sonar,Desktop,NO
618,13/06/22 10:49:15,S-06,Sonar,Under the table,ERROR
619,13/06/22 10:49:16,S-07,Sonar,שולחן עבודה,ERROR
620,13/06/22 10:49:17,S-08,Sonar,Desktop,ERROR
621,13/06/22 10:49:19,S-09,Sonar,Desktop,NO
622,13/06/22 10:49:20,S-10,Sonar,Desktop,NO
623,13/06/22 10:49:32,S-06,Sonar,Under the table,YES
624,13/06/22 10:49:33,S-07,Sonar,שולחן עבודה,ERROR
625,13/06/22 10:49:35,S-08,Sonar,Desktop,ERROR
626,13/06/22 10:49:36,S-09,Sonar,Desktop,NO
627,13/06/22 10:49:37,S-10,Sonar,Desktop,NO
628,13/06/22 10:50:00,S-06,Sonar,Under the table,ERROR
629,13/06/22 10:50:01,S-07,Sonar,שולחן עבודה,ERROR
630,13/06/22 10:50:02,S-08,Sonar,Desktop,ERROR
631,13/06/22 10:50:04,S-09,Sonar,Desktop,NO
632,13/06/22 10:50:05,S-10,Sonar,Desktop,NO
633,13/06/22 10:50:17,S-06,Sonar,Under the table,YES
634,13/06/22 10:50:18,S-07,Sonar,שולחן עבודה,ERROR
635,13/06/22 10:50:20,S-08,Sonar,Desktop,ERROR
636,13/06/22 10:50:21,S-09,Sonar,Desktop,NO
637,13/06/22 10:50:22,S-10,Sonar,Desktop,NO
638,13/06/22 10:50:34,S-06,Sonar,Under the table,ERROR
639,13/06/22 10:50:36,S-07,Sonar,שולחן עבודה,ERROR
640,13/06/22 10:50:37,S-08,Sonar,Desktop,ERROR
641,13/06/22 10:50:38,S-09,Sonar,Desktop,NO
642,13/06/22 10:50:39,S-10,Sonar,Desktop,NO
643,13/06/22 10:50:51,S-06,Sonar,Under the table,ERROR
644,13/06/22 10:50:52,S-07,Sonar,שולחן עבודה,ERROR
645,13/06/22 10:50:53,S-08,Sonar,Desktop,ERROR
646,13/06/22 10:50:55,S-09,Sonar,Desktop,NO
647,13/06/22 10:50:56,S-10,Sonar,Desktop,NO
648,13/06/22 10:51:08,S-06,Sonar,Under the table,ERROR
649,13/06/22 10:51:09,S-07,Sonar,שולחן עבודה,ERROR
650,13/06/22 10:51:10,S-08,Sonar,Desktop,ERROR
651,13/06/22 10:51:11,S-09,Sonar,Desktop,NO
652,13/06/22 10:51:14,S-10,Sonar,Desktop,NO
653,13/06/22 10:51:26,S-06,Sonar,Under the table,ERROR
654,13/06/22 10:51:27,S-07,Sonar,שולחן עבודה,ERROR
655,13/06/22 10:51:29,S-08,Sonar,Desktop,ERROR
656,13/06/22 10:51:30,S-09,Sonar,Desktop,NO
657,13/06/22 10:51:32,S-10,Sonar,Desktop,NO
658,13/06/22 10:51:45,S-06,Sonar,Under the table,ERROR
659,13/06/22 10:51:46,S-07,Sonar,שולחן עבודה,ERROR
660,13/06/22 10:51:48,S-08,Sonar,Desktop,ERROR
661,13/06/22 10:51:49,S-09,Sonar,Desktop,NO
662,13/06/22 10:51:50,S-10,Sonar,Desktop,NO
663,13/06/22 10:52:02,S-06,Sonar,Under the table,ERROR
664,13/06/22 10:52:03,S-07,Sonar,שולחן עבודה,ERROR
665,13/06/22 10:52:04,S-08,Sonar,Desktop,ERROR
666,13/06/22 10:52:06,S-09,Sonar,Desktop,NO
667,13/06/22 10:52:07,S-10,Sonar,Desktop,NO
668,13/06/22 10:52:19,S-06,Sonar,Under the table,ERROR
669,13/06/22 10:52:20,S-07,Sonar,שולחן עבודה,ERROR
670,13/06/22 10:52:21,S-08,Sonar,Desktop,ERROR
671,13/06/22 10:52:23,S-09,Sonar,Desktop,NO
672,13/06/22 10:52:24,S-10,Sonar,Desktop,NO
673,13/06/22 10:52:36,S-06,Sonar,Under the table,ERROR
674,13/06/22 10:52:37,S-07,Sonar,שולחן עבודה,ERROR
675,13/06/22 10:52:38,S-08,Sonar,Desktop,ERROR
676,13/06/22 10:52:41,S-09,Sonar,Desktop,NO
677,13/06/22 10:52:42,S-10,Sonar,Desktop,NO
678,13/06/22 10:52:54,S-06,Sonar,Under the table,ERROR
679,13/06/22 10:52:55,S-07,Sonar,שולחן עבודה,ERROR
680,13/06/22 10:52:58,S-08,Sonar,Desktop,ERROR
681,13/06/22 10:52:59,S-09,Sonar,Desktop,NO
682,13/06/22 10:53:00,S-10,Sonar,Desktop,NO
683,13/06/22 10:53:13,S-06,Sonar,Under the table,YES
684,13/06/22 10:53:14,S-07,Sonar,שולחן עבודה,ERROR
685,13/06/22 10:53:15,S-08,Sonar,Desktop,ERROR
686,13/06/22 10:53:16,S-09,Sonar,Desktop,NO
687,13/06/22 10:53:17,S-10,Sonar,Desktop,NO
688,13/06/22 10:53:30,S-06,Sonar,Under the table,ERROR
689,13/06/22 10:53:31,S-07,Sonar,שולחן עבודה,ERROR
690,13/06/22 10:53:32,S-08,Sonar,Desktop,ERROR
691,13/06/22 10:53:33,S-09,Sonar,Desktop,NO
692,13/06/22 10:53:35,S-10,Sonar,Desktop,NO
693,13/06/22 10:53:47,S-06,Sonar,Under the table,ERROR
694,13/06/22 10:53:48,S-07,Sonar,שולחן עבודה,ERROR
695,13/06/22 10:53:49,S-08,Sonar,Desktop,ERROR
696,13/06/22 10:53:50,S-09,Sonar,Desktop,NO
697,13/06/22 10:53:51,S-10,Sonar,Desktop,NO
698,13/06/22 10:54:04,S-06,Sonar,Under the table,ERROR
699,13/06/22 10:54:05,S-07,Sonar,שולחן עבודה,ERROR
700,13/06/22 10:54:07,S-08,Sonar,Desktop,ERROR
701,13/06/22 10:54:08,S-09,Sonar,Desktop,NO
702,13/06/22 10:54:09,S-10,Sonar,Desktop,NO
703,13/06/22 10:54:21,S-06,Sonar,Under the table,YES
704,13/06/22 10:54:22,S-07,Sonar,שולחן עבודה,ERROR
705,13/06/22 10:54:23,S-08,Sonar,Desktop,ERROR
706,13/06/22 10:54:24,S-09,Sonar,Desktop,NO
707,13/06/22 10:54:26,S-10,Sonar,Desktop,NO
708,13/06/22 10:54:38,S-06,Sonar,Under the table,ERROR
709,13/06/22 10:54:39,S-07,Sonar,שולחן עבודה,ERROR
710,13/06/22 10:54:40,S-08,Sonar,Desktop,ERROR
711,13/06/22 10:54:41,S-09,Sonar,Desktop,NO
712,13/06/22 10:54:42,S-10,Sonar,Desktop,NO
713,13/06/22 10:54:54,S-06,Sonar,Under the table,YES
714,13/06/22 10:54:56,S-07,Sonar,שולחן עבודה,ERROR
715,13/06/22 10:54:57,S-08,Sonar,Desktop,ERROR
716,13/06/22 10:54:58,S-09,Sonar,Desktop,NO
717,13/06/22 10:54:59,S-10,Sonar,Desktop,NO
718,13/06/22 10:55:11,S-06,Sonar,Under the table,ERROR
719,13/06/22 10:55:13,S-07,Sonar,שולחן עבודה,ERROR
720,13/06/22 10:55:14,S-08,Sonar,Desktop,ERROR
721,13/06/22 10:55:15,S-09,Sonar,Desktop,NO
722,13/06/22 10:55:16,S-10,Sonar,Desktop,NO
723,13/06/22 10:55:28,S-06,Sonar,Under the table,ERROR
724,13/06/22 10:55:31,S-07,Sonar,שולחן עבודה,ERROR
725,13/06/22 10:55:32,S-08,Sonar,Desktop,ERROR
726,13/06/22 10:55:33,S-09,Sonar,Desktop,NO
727,13/06/22 10:55:34,S-10,Sonar,Desktop,NO
728,13/06/22 10:55:46,S-06,Sonar,Under the table,YES
729,13/06/22 10:55:47,S-07,Sonar,שולחן עבודה,ERROR
730,13/06/22 10:55:49,S-08,Sonar,Desktop,ERROR
731,13/06/22 10:55:50,S-09,Sonar,Desktop,NO
732,13/06/22 10:55:51,S-10,Sonar,Desktop,NO
733,13/06/22 10:56:04,S-06,Sonar,Under the table,YES
734,13/06/22 10:56:05,S-07,Sonar,שולחן עבודה,ERROR
735,13/06/22 10:56:06,S-08,Sonar,Desktop,ERROR
736,13/06/22 10:56:07,D-01,OpenMV Camera,Desktop,
737,13/06/22 10:56:07,S-09,Sonar,Desktop,NO
738,13/06/22 10:56:08,S-10,Sonar,Desktop,NO
739,13/06/22 10:56:11,D-01,OpenMV Camera,Desktop,
740,13/06/22 10:56:14,D-01,OpenMV Camera,Desktop,
741,13/06/22 10:56:17,D-01,OpenMV Camera,Desktop,
742,13/06/22 10:56:20,S-06,Sonar,Under the table,ERROR
743,13/06/22 10:56:21,S-07,Sonar,שולחן עבודה,ERROR
744,13/06/22 10:56:23,S-08,Sonar,Desktop,ERROR
745,13/06/22 10:56:24,D-01,OpenMV Camera,Desktop,
746,13/06/22 10:56:24,S-09,Sonar,Desktop,NO
747,13/06/22 10:56:25,S-10,Sonar,Desktop,NO
748,13/06/22 10:56:27,D-01,OpenMV Camera,Desktop,
749,13/06/22 10:56:31,D-01,OpenMV Camera,Desktop,
750,13/06/22 10:56:34,D-01,OpenMV Camera,Desktop,
751,13/06/22 10:56:37,S-06,Sonar,Under the table,YES
752,13/06/22 10:56:38,D-01,OpenMV Camera,Desktop,
753,13/06/22 10:56:38,S-07,Sonar,שולחן עבודה,ERROR
754,13/06/22 10:56:39,S-08,Sonar,Desktop,ERROR
755,13/06/22 10:56:40,S-09,Sonar,Desktop,NO
756,13/06/22 10:56:41,D-01,OpenMV Camera,Desktop,
757,13/06/22 10:56:42,S-10,Sonar,Desktop,NO
758,13/06/22 10:56:44,D-01,OpenMV Camera,Desktop,
759,13/06/22 10:56:48,D-01,OpenMV Camera,Desktop,
760,13/06/22 10:56:53,D-01,OpenMV Camera,Desktop,
761,13/06/22 10:56:55,S-06,Sonar,Under the table,ERROR
762,13/06/22 10:56:56,S-07,Sonar,שולחן עבודה,ERROR
763,13/06/22 10:56:57,D-01,OpenMV Camera,Desktop,
764,13/06/22 10:56:57,S-08,Sonar,Desktop,ERROR
765,13/06/22 10:56:58,S-09,Sonar,Desktop,NO
766,13/06/22 10:57:00,S-10,Sonar,Desktop,NO
767,13/06/22 10:57:03,D-01,OpenMV Camera,Desktop,
768,13/06/22 10:57:07,D-01,OpenMV Camera,Desktop,
769,13/06/22 10:57:11,D-01,OpenMV Camera,Desktop,
770,13/06/22 10:57:12,S-06,Sonar,Under the table,YES
771,13/06/22 10:57:13,S-07,Sonar,שולחן עבודה,ERROR
772,13/06/22 10:57:14,S-08,Sonar,Desktop,ERROR
773,13/06/22 10:57:15,D-01,OpenMV Camera,Desktop,
774,13/06/22 10:57:15,S-09,Sonar,Desktop,NO
775,13/06/22 10:57:16,S-10,Sonar,Desktop,NO
776,13/06/22 10:57:18,D-01,OpenMV Camera,Desktop,
777,13/06/22 10:57:26,D-01,OpenMV Camera,Desktop,
778,13/06/22 10:57:28,S-06,Sonar,Under the table,ERROR
779,13/06/22 10:57:29,D-01,OpenMV Camera,Desktop,
780,13/06/22 10:57:30,S-07,Sonar,שולחן עבודה,ERROR
781,13/06/22 10:57:31,S-08,Sonar,Desktop,ERROR
782,13/06/22 10:57:32,S-09,Sonar,Desktop,NO
783,13/06/22 10:57:33,D-01,OpenMV Camera,Desktop,
784,13/06/22 10:57:33,S-10,Sonar,Desktop,NO
785,13/06/22 10:57:37,D-01,OpenMV Camera,Desktop,
786,13/06/22 10:57:40,D-01,OpenMV Camera,Desktop,
787,13/06/22 10:57:44,D-01,OpenMV Camera,Desktop,
788,13/06/22 10:57:45,S-06,Sonar,Under the table,ERROR
789,13/06/22 10:57:46,S-07,Sonar,שולחן עבודה,ERROR
790,13/06/22 10:57:47,D-01,OpenMV Camera,Desktop,
791,13/06/22 10:57:47,S-08,Sonar,Desktop,ERROR
792,13/06/22 10:57:49,S-09,Sonar,Desktop,NO
793,13/06/22 10:57:50,D-01,OpenMV Camera,Desktop,
794,13/06/22 10:57:50,S-10,Sonar,Desktop,NO
795,13/06/22 10:57:54,D-01,OpenMV Camera,Desktop,
796,13/06/22 10:57:57,D-01,OpenMV Camera,Desktop,
797,13/06/22 10:58:01,D-01,OpenMV Camera,Desktop,
798,13/06/22 10:58:03,S-06,Sonar,Under the table,ERROR
799,13/06/22 10:58:04,D-01,OpenMV Camera,Desktop,
800,13/06/22 10:58:04,S-07,Sonar,שולחן עבודה,ERROR
801,13/06/22 10:58:05,S-08,Sonar,Desktop,ERROR
802,13/06/22 10:58:06,S-09,Sonar,Desktop,NO
803,13/06/22 10:58:08,D-01,OpenMV Camera,Desktop,
804,13/06/22 10:58:08,S-10,Sonar,Desktop,NO
805,13/06/22 10:58:13,D-01,OpenMV Camera,Desktop,
806,13/06/22 10:58:16,D-01,OpenMV Camera,Desktop,
807,13/06/22 10:58:20,D-01,OpenMV Camera,Desktop,
808,13/06/22 10:58:20,S-06,Sonar,Under the table,YES
809,13/06/22 10:58:21,S-07,Sonar,שולחן עבודה,ERROR
810,13/06/22 10:58:23,D-01,OpenMV Camera,Desktop,
811,13/06/22 10:58:23,S-08,Sonar,Desktop,ERROR
812,13/06/22 10:58:24,S-09,Sonar,Desktop,NO
813,13/06/22 10:58:25,S-10,Sonar,Desktop,NO
814,13/06/22 10:58:37,S-06,Sonar,Under the table,YES
815,13/06/22 10:58:38,S-07,Sonar,שולחן עבודה,ERROR
816,13/06/22 10:58:39,S-08,Sonar,Desktop,ERROR
817,13/06/22 10:58:41,S-09,Sonar,Desktop,NO
818,13/06/22 10:58:42,S-10,Sonar,Desktop,NO
819,13/06/22 10:58:50,D-01,OpenMV Camera,Desktop,
820,13/06/22 10:58:53,D-01,OpenMV Camera,Desktop,
821,13/06/22 10:58:54,S-06,Sonar,Under the table,ERROR
822,13/06/22 10:58:55,S-07,Sonar,שולחן עבודה,ERROR
823,13/06/22 10:58:56,S-08,Sonar,Desktop,ERROR
824,13/06/22 10:58:57,D-01,OpenMV Camera,Desktop,
825,13/06/22 10:58:57,S-09,Sonar,Desktop,NO
826,13/06/22 10:58:58,S-10,Sonar,Desktop,NO
827,13/06/22 10:59:00,D-01,OpenMV Camera,Desktop,
828,13/06/22 10:59:03,D-01,OpenMV Camera,Desktop,
829,13/06/22 10:59:10,D-01,OpenMV Camera,Desktop,
830,13/06/22 10:59:11,S-06,Sonar,Under the table,ERROR
831,13/06/22 10:59:12,S-07,Sonar,שולחן עבודה,ERROR
832,13/06/22 10:59:13,D-01,OpenMV Camera,Desktop,
833,13/06/22 10:59:13,S-08,Sonar,Desktop,ERROR
834,13/06/22 10:59:14,S-09,Sonar,Desktop,NO
835,13/06/22 10:59:15,S-10,Sonar,Desktop,NO
836,13/06/22 10:59:17,D-01,OpenMV Camera,Desktop,
837,13/06/22 10:59:27,S-06,Sonar,Under the table,ERROR
838,13/06/22 10:59:29,S-07,Sonar,שולחן עבודה,ERROR
839,13/06/22 10:59:29,S-08,Sonar,Desktop,ERROR
840,13/06/22 10:59:32,S-09,Sonar,Desktop,NO
841,13/06/22 10:59:33,S-10,Sonar,Desktop,NO
842,13/06/22 10:59:45,S-06,Sonar,Under the table,ERROR
843,13/06/22 10:59:47,S-07,Sonar,שולחן עבודה,ERROR
844,13/06/22 10:59:48,S-08,Sonar,Desktop,ERROR
845,13/06/22 10:59:49,S-09,Sonar,Desktop,NO
846,13/06/22 10:59:50,S-10,Sonar,Desktop,NO
847,13/06/22 11:00:03,S-06,Sonar,Under the table,ERROR
848,13/06/22 11:00:04,S-07,Sonar,שולחן עבודה,ERROR
849,13/06/22 11:00:05,S-08,Sonar,Desktop,ERROR
